,0
636,"Giá iPhone 15 Pro Max màu titan tự nhiên liên tục giảm. iPhone 15 Pro Max màu titan tự nhiên không còn khan hàng như trong giai đoạn đầu mở bán, Mức giá của máy cũng liên tục được điều chỉnh giảm."
637,Nhà ga metro số 1 thành sàn diễn thời trang. Ga ngầm Nhà hát thành phố của tuyến metro số 1 sẽ trở thành sàn diễn thời trang chào năm mới 2024 mang tên A Beatiful Life tổ chức ngày 7.1 tới.
638,"Raya Tôi giúp Ramsdale thành thủ môn giỏi hơn. Anh Theo thủ môn David Raya, anh cùng đồng đội Aaron Ramsdale cạnh tranh lành mạnh và giúp nhau tiến bộ ở Arsenal."
639,"3 mỏ cát trúng đấu giá cao bất thường Hà Nội xin lùi hạn báo cáo Thủ tướng. Qua nhiều quy trình và sự phối hợp giữa các cơ quan, Hà Nội vẫn chưa có kết quả cuối cùng cho việc rà soát sự bất thường trong việc đấu giá 3 mỏ cát, dù thời hạn Thủ tướng giao đã quá nửa tháng."
640,"Có lãng phí khi học chuyên Hóa nhưng muốn làm thiết kế,  . Em định thi chuyên Hóa khi vào lớp 10, nhưng ước mơ sau này làm thiết kế, Liệu lựa chọn này có lãng phí,"
641,"Chuỗi lễ hội đường phố sắp ra mắt tại Đức Hòa. Ngày 9/12, đại lộ thương mại tại trung tâm huyện Đức Hòa, Long An đi vào hoạt động ở đường 3/2, mở đầu cho chuỗi sự kiện giải trí và ẩm thực sôi động vào dịp cuối năm."
642,Giấc ngủ - bí quyết của cuộc sống hạnh phúc . Anh Nghiên cứu khoa học cho thấy ngủ không đủ giấc có thể khiến suy giảm cảm giác tích cực và hạnh phúc.
643,Chủ nhân giải VinFuture 2023 dành một đời nghiên cứu vá tầng ozone . Giáo sư Susan Solomon (Mỹ) thắng giải đặc biệt dành cho nhà khoa học nữ tại VinFuture 2023 phát hiện cơ chế gây ra lỗ thủng tầng ozone ở Nam Cực và hơn 40 năm bà nỗ lực tìm cách vá.
644,"Hỗ trợ tạm cư không quá 24 triệu đồng/tháng/hộ. UBND TP.HCM vừa có tờ trình gửi Thường trực HĐND TP.HCM đề nghị xây dựng Nghị quyết quy định mức hỗ trợ chi phí thuê nhà ở tạm cư cho hộ gia đình, cá nhân trong thời gian chờ bố trí nhà ở, đất ở tái định cư trên địa bàn."
645,Cảnh báo lỗ hổng Zero-day trong hệ thống mail Zimbra. CEO Trương Anh Tuấn của Công ty cổ phần giải pháp thông tin (iWay) vừa chia sẻ về những rủi ro trong lỗ hổng an toàn thông tin Zero-day thuộc hệ thống mail Zimbra được phát hiện mới đây.
646,"Thị trường smartwatch đón nhận thêm giải pháp giao dịch không tiền mặt. Ngày 22/11, Garmin cho biết người dùng Việt Nam đã có thể kích hoạt và sử dụng Garmin Pay trên 22 dòng đồng hồ thông minh khác nhau của hãng."
647,Scott McTominay được ca ngợi giống Maradona sau chiến thắng của Man Utd. Cú đúp bàn thắng của tiền vệ Scott McTominay mang về chiến thắng cho Man Utd trước Chelsea đã được các chuyên gia bóng đá cũng như HLV Erik Ten Hag ca ngợi hết lời.
648,"TPHCM Kỷ luật thầy giáo trong vụ nữ sinh tố bị đánh cắp bài thi. Liên quan đến vụ nữ sinh tố bị đánh cắp bài viết trong cuộc thi Genius Olympiad, Trường THPT Gia Định đã có quyết định kỷ luật cảnh cáo giáo viên."
649,263 người sống thọ nhất thế giới đều có 8 điểm chung sau đây. Nhà nghiên cứu về tuổi thọ nổi tiếng thế giới Dan Buettner (người Mỹ) đã phỏng vấn 263 người sống thọ nhất thế giới và tìm ra 8 điểm chung chắc như đinh đóng cột giúp họ có cuộc sống hạnh phúc lâu dài.
650,"Địa ốc phía Nam khởi động nguồn cung năm 2024 . Đầu tháng 12, nhiều doanh nghiệp bất động sản phía Nam liên tục công bố khởi công dự án mới, chuẩn bị nguồn cung bán hàng cho năm sau."
651,"Thí điểm phổ cập giáo dục mầm non với trẻ 3-4 tuổi ở 14 tỉnh, thành phố. Bộ Giáo dục và Đào tạo đề xuất thí điểm phổ cập giáo dục mầm non đối với trẻ em mẫu giáo 3 tuổi, 4 tuổi tại 14 tỉnh, thành phố trên cả nước."
652,"Bí thư Hà Tĩnh có số phiếu tín nhiệm cao tuyệt đối. Ông Hoàng Trung Dũng, Bí thư Tỉnh ủy, Chủ tịch HĐND tỉnh Hà Tĩnh, đạt số phiếu tín nhiệm cao tuyệt đối với 52/52 phiếu."
653,"An toàn thông tin Bất kỳ ai cũng cần trang bị kỹ năng để tự bảo vệ mình. An toàn thông tin không chỉ là việc triển khai nhiều giải pháp, mà còn là nâng cao nhận thức, kỹ năng an toàn thông tin từ tất cả người dân, tổ chức."
654,"Khánh thành nhà máy sản xuất thuốc điều trị ung thư đầu tiên ở Việt Nam. Ngày 2/12, tại Khu kinh tế Nhơn Hội (Bình Định), nhà máy sản xuất thuốc điều trị ung thư đầu tiên ở Việt Nam chính thức hoạt động."
655,"Trấn Thành dựng bối cảnh chung cư cũ quay phim Tết. Trấn Thành dựng lại căn hộ chung cư cũ ở quận 5, TP HCM với giếng trời, thiết kế mang hơi thở đời sống thường nhật cho phim Tết Mai."
656,"Con đường có giá thuê đắt đỏ nhất thế giới ế ẩm. Trong báo cáo của Cushman & Wakefield mới đây cho thấy, đường Đồng Khởi (quận 1, TP.HCM) đứng thứ 13 trong bảng xếp hạng những đại lộ bán lẻ đắt đỏ nhất thế giới, Nhưng chính vì quá đắt đỏ nên hiện nay trên đường này, nhiều mặt bằng đóng cửa, treo bảng cho thuê nhà."
657,"Sớm công bố đề thi minh họa tốt nghiệp THPT 2025. Sau khi thử nghiệm định dạng và cấu trúc, dự kiến quý IV năm nay, Bộ GD&ĐT sẽ công bố đề thi minh họa kỳ thi tốt nghiệp THPT 2025 để giáo viên, học sinh biết cách thức đánh giá mới."
658,"Ra mắt công viên nghĩa trang sinh thái tại Tuyên Quang . Tuyên Quang Công viên Nghĩa trang Thiên Đường tọa lạc tại xã Lang Quán, huyện Yên Sơn sẵn sàng vận hành."
659,"Loạt chiêu lừa online nhiều người sập bẫy trong năm. Tuyển cộng tác viên, giả danh tòa án và cơ quan chức năng, tai nghe giảm giá 70%.., là những chiêu lừa khiến nhiều người mất hàng chục triệu đồng."
660,"Hà Nội Công trình 7 tầng nằm giữa quận Ba Đình dính hàng loạt sai phạm. Kiểm tra, cơ quan chức năng xác định tòa nhà nằm trên phố Đội Cấn, quận Ba Đình có hàng loạt sai phạm như mở rộng diện tích tum thang; tăng chiều cao các tầng."
661,"Tòa nhà 7 tầng dính loạt sai phạm Bí thư quận Ba Đình lên tiếng. Liên quan đến tòa nhà 7 tầng có nhiều vi phạm trên phố Đội Cấn, Bí thư Quận ủy Ba Đình khẳng định địa phương sẽ xử lý không có vùng cấm, bất cứ ai hay công dân nào vi phạm đều bị xử lý như nhau."
662,Acer ra mắt laptop AI đầu tiên trên thế giới Swift Go 14. Acer  vừa ra mắt mẫu laptop Swift Go 14 (SFG14-72) với điểm nhấn là CPU Intel  Core Ultra chứa Neural Processing Unit (NPU) chuyên xử lý các tác vụ có  liên quan đến AI (trí tuệ nhân tạo).
663,Vụ đấu giá thuê nhà hàng Thủy Tạ 151 tỷ đồng xuất hiện thông tin mới. UBND tỉnh Lâm Đồng thông tin việc hủy kết quả trúng đấu giá thuê nhà hàng Thủy Tạ Đà Lạt với hơn 151 tỷ đồng cho 10 năm chưa thể được thực hiện trong thời gian này.
664,"Thủ tướng dự diễn tập chiến thuật có bắn đạn thật của Quân đoàn 12. Sáng 23.12, tại Trường bắn Quốc gia 1 (tỉnh Bắc Giang), Thủ tướng Phạm Minh Chính đã tham dự cuộc diễn tập chiến thuật có bắn đạn thật của Quân đoàn 12."
665,"5 đồ uống giảm đau họng mùa lạnh . Trà bạc hà, gừng, nghệ có đặc tính kháng khuẩn, chống viêm hỗ trợ giảm đau và làm dịu cổ họng trong những ngày lạnh."
666,"Hoa hậu Nguyễn Thanh Hà Không dừng lại ở sứ mệnh bảo vệ môi trường. Hoa hậu Nguyễn Thanh Hà mong muốn các bạn trẻ cùng nắm tay nhau, cùng kết nối, cùng hành động để tạo nên một môi trường sống lành mạnh."
667,"Tai nạn liên hoàn trên cao tốc Nội Bài - Lào Cai. Đêm 2/7, tại cao tốc Nội Bài - Lào Cai xảy ra vụ va chạm giữa ô tô đầu kéo và xe tải, Sau đó, một tài xế xe khách thấy vụ tai nạn nên phanh gấp dẫn tới tự lao vào hộ lan ven đường."
668,Các võ sĩ người Brazil thắng áp đảo ở MMA Championship. Felipe Ventzki Negochadle và Mirko Maurice Horn đều dễ dàng giành chiến thắng ở sự kiện MMA Lion Championship 09 diễn ra tối 9/9 tại TPHCM.
669,"CEO 9X kể chuyện bị sa thải năm 23 tuổi, nêu bài học về thái độ làm việc. Hảo Trần kể về lần bị sa thải năm 23 tuổi khiến anh suy sụp nhưng đây chính là bước ngoặt lớn của cuộc đời anh, khiến anh có động lực trở về Việt Nam lập nghiệp."
670,"Á hậu Kiều Loan thử sức nhiều phong cách vũ đạo . Ca sĩ Kiều Loan, nghệ danh LONA, nhảy các thể loại jazz funk, wacking, floorwork cùng 14 vũ công trong MV Vì yêu anh."
671,"Biển người chào đón Hoa hậu Hoàn vũ Philippines về nước lúc nửa đêm. Đêm 26/11, Hoa hậu Hoàn vũ Philippines 2023 Michelle Dee đã được khán giả hâm mộ và truyền thông chào đón khi về nước, Tại cuộc thi Hoa hậu Hoàn vũ 2023, cô dừng chân ở top 10 cuộc thi."
672,Mây xà cừ thắp sáng bầu trời Bắc Cực 3 ngày liên tiếp . Những đám mây màu cầu vồng ngoạn mục xuất hiện xung quanh Bắc Cực hơn 3 ngày nhờ một đợt lạnh khác thường ở tầng khí quyển trên cao.
673,"Nhiều trang web của cơ quan nhà nước bị chèn quảng cáo độc hại. Trung tâm Giám sát an toàn không gian mạng quốc gia ghi nhận có 27 đơn vị (17 tỉnh/thành, 10 bộ/ngành) còn tồn tại các trang web bị lợi dụng để tải lên số lượng lớn tệp tin có nội dung độc hại."
674,"Quỹ từ thiện Zuckerberg gây bất bình vì sa thải hàng loạt nhân viên. Bất chấp việc Mark Zuckerberg kiếm được hàng chục tỷ USD trong năm 2023, quỹ từ thiện mang tên vị tỷ phú này vẫn phải sa thải hàng loạt nhân viên khiến nhiều người bất bình."
675,"Thẻ tinh hoa cho khách VIP của Ngân hàng BIDV. Được miễn 3 loại phí phát hành, thường niên, phạt chậm thanh toán, an tâm tận hưởng với bảo hiểm du lịch trị giá 500.000 USD cùng hàng hoạt ưu đãi và đặc quyền là những quyền lợi chỉ dành riêng cho người sở hữu chiếc thẻ tinh hoa BIDV Premier."
676,"Mới có ba CLB dự Super League. Bên cạnh Real Madrid và Barca, mới có Napoli công khai mong muốn dự Super League, trong khi một loạt CLB lớn khác ở lại với các giải thuộc UEFA."
677,"Khơi nguồn tình yêu trong Những bức thư dẫn lối trái tim. Cuốn Những bức thư dẫn lối trái tim là những chiêm nghiệm, bài học của tiến sĩ Đinh Hoàng Anh trong tình yêu."
678,"Thói quen sau khi ăn của nhiều người Việt khiến ung thư dễ ghé thăm. Một số thói quen sau khi ăn phổ biến của người Việt Nam có thể tăng nguy cơ mắc các bệnh, đặc biệt là ung thư."
679,"Nữ sinh chuyên Anh trúng học bổng toàn phần Harvard. Hà Nội Lê Tuệ Chi, lớp 12 chuyên Anh, trường THPT chuyên Ngoại ngữ, được Đại học Harvard cấp học bổng toàn phần hơn 8 tỷ đồng."
680,"Arteta muốn phá dớp không thắng tại Anfield . Anh Trước trận cầu tâm điểm vòng 18 Ngoại hạng Anh, HLV Mikel Arteta quyết tâm cùng Arsenal giải cơn khát thắng trên sân của Liverpool kể từ năm 2012."
681,"Điểm danh lãnh đạo phòng sai sót, vi phạm kê khai tài sản. Qua công tác xác minh, kiểm tra kê khai tài sản, thu nhập trong năm 2023, cơ quan chức năng Bạc Liêu phát hiện ít nhất 7 lãnh đạo cấp phòng có vi phạm, sai sót."
682,"Lisa bị bắt gặp đi xem bóng đá cùng bạn trai tỷ phú. Chuyện tình của Lisa và doanh nhân Frédéric Arnault tiếp tục là tâm điểm truyền thông, Mới đây, cặp tình nhân trẻ cùng xuất hiện trên khán đài trận đấu giữa Paris Saint-Germain vs Newcastle United."
683,"Nhà ở có thời hạn sẽ được cấp sổ hồng. Luật Nhà ở 2023 với quy định nhà ở có thời hạn được cấp sổ hồng sẽ đáp ứng nhu cầu đa dạng trên thị trường, giảm giá bất động sản và thông nút thắt cho thị trường đang trầm lắng."
684,"Những thương hiệu hoàng gia Anh cấp dấu VIP . Burberry, Elizabeth Arden, Clarins được hoàng gia Anh phê duyệt và dùng nhiều thập niên qua."
685,"Vì sao Liverpool không được hưởng phạt đền trước Arsenal,  . Anh Ban trọng tài Anh (PGMOL) giải thích việc Liverpool không được hưởng phạt đền khi Martin Odegaard để bóng chạm tay trong vòng cấm ở trận hòa Arsenal 1-1 tại vòng 18 Ngoại hạng Anh."
686,"Nhan sắc cô gái SN 2004, giành hai huy chương vàng wushu thế giới. Đặng Trần Phương Nhi gây ấn tượng bởi vẻ ngoài xinh xắn và thành tích xuất sắc tại giải Vô địch Wushu thế giới 2023."
687,"Hà Nội Cháy nhà 6 tầng trong ngõ, 3 người mắc kẹt. Theo cảnh sát, thời điểm xảy ra cháy, bên trong ngôi nhà 6 tầng có 3 người bị mắc kẹt, Cảnh sát đang tích cực tìm kiếm các nạn nhân."
